id,Url Source,Année,Titre,Competiton,Type,Premier Film,Realise Par,Sexe,Présence du réalisateur,Pays,Pays 1,Pays 2,Pays 3,Pays 4,Pays 5,Président du jury,Nationalité du président du jury,même pays jury et prod ,Palme,Récompense,Duree,Annee,URL Allociné,Note Allociné,Nombre de notes Sens Critique,Note Sens Critique,Classement Sens Critique
fc1164,http://www.festival-cannes.com/fr/archives/ficheFilm/id/20/year/1992.html,1992,A STRANGER AMONG US (UN ETRANGER PARMI NOUS),En Compétition,Longs Métrages,,Sidney LUMET,,4,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Gérard Depardieu,France,0,0,,112.00 minutes,,,,48,"5,4",588
fc1165,http://www.festival-cannes.com/fr/archives/ficheFilm/id/21/year/1992.html,1992,"TWIN PEAKS FIRE WALK WITH ME (TWIN PEAKS: ""FEU MARCHE AVEC MOI"")",En Compétition,Longs Métrages,,David LYNCH,,2,"ÉTATS-UNIS, FRANCE",ÉTATS-UNIS, FRANCE,,,,Gérard Depardieu,France,0,0,,135.00 minutes,,,,20,"7,9",1633
fc1166,http://www.festival-cannes.com/fr/archives/ficheFilm/id/23/year/1992.html,1992,EL VIAJE (LE VOYAGE),En Compétition,Longs Métrages,,Fernando (Ezequiel) SOLANAS,,2,"ARGENTINE, FRANCE, ESPAGNE, MEXIQUE, ROYAUME-UNI",ARGENTINE, FRANCE, ESPAGNE, MEXIQUE, ROYAUME-UNI,Gérard Depardieu,France,0,0,"Grand Prix de la Commission Supérieure Technique, 1992",150.00 minutes,,,,16,"7,9",1634
fc1167,http://www.festival-cannes.com/fr/archives/ficheFilm/id/13/year/1992.html,1992,OF MICE AND MEN (DES SOURIS ET DES HOMMES),En Compétition,Longs Métrages,,Gary SINISE,,2,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Gérard Depardieu,France,0,0,,115.00 minutes,,,,1 134,"6,9",1131
fc1168,http://www.festival-cannes.com/fr/archives/ficheFilm/id/11/year/1992.html,1992,LUNA PARK,En Compétition,Longs Métrages,,Pavel LOUNGUINE,,2,"RUSSIE, FRANCE",RUSSIE, FRANCE,,,,Gérard Depardieu,France,0,0,,110.00 minutes,,,,27,"6,5",902
fc1169,http://www.festival-cannes.com/fr/archives/ficheFilm/id/19/year/1992.html,1992,EL SOL DEL MEMBRILLO (LE SONGE DE LA LUMIERE),En Compétition,Longs Métrages,,Victor ERICE,,2,ESPAGNE,ESPAGNE,,,,,Gérard Depardieu,France,0,0,"Prix du Jury Ex-aequo, 1992;Prix de la Critique Internationale - F.I.P.R.E.S.C.I., 1992",140.00 minutes,,,,51,"7,5",1484
fc1170,http://www.festival-cannes.com/fr/archives/ficheFilm/id/12/year/1992.html,1992,DEN GODA VILJAN (LES MEILLEURES INTENTIONS),En Compétition,Longs Métrages,,Bille AUGUST,,2,"DANEMARK, SUÈDE",DANEMARK, SUÈDE,,,,Gérard Depardieu,France,0,1,"Prix d'interprétation féminine, 1992;Palme d'or, 1992",180.00 minutes,,http://www.allocine.fr/film/fichefilm_gen_cfilm=90412.html,"3,6",46,"6,5",889
fc1171,http://www.festival-cannes.com/fr/archives/ficheFilm/id/4/year/1992.html,1992,CRUSH,En Compétition,Longs Métrages,1,Alison MACLEAN,,1,NOUVELLE-ZÉLANDE,NOUVELLE-ZÉLANDE,,,,,Gérard Depardieu,France,0,0,,97.00 minutes,,,,42,"4,6",549
fc1172,http://www.festival-cannes.com/fr/archives/ficheFilm/id/17/year/1992.html,1992,LA SENTINELLE,En Compétition,Longs Métrages,1,Arnaud DESPLECHIN,,1,FRANCE,FRANCE,,,,,Gérard Depardieu,France,1,0,,140.00 minutes,,,,330,"7,3",1372
fc1173,http://www.festival-cannes.com/fr/archives/ficheFilm/id/7/year/1992.html,1992,HYENES,En Compétition,Longs Métrages,,Djibril DIOP MAMBETY,,1,"SÉNÉGAL, SUISSE, FRANCE",SÉNÉGAL, SUISSE, FRANCE,,,Gérard Depardieu,France,0,0,,108.00 minutes,,,,18,"6,7",1014
fc1174,http://www.festival-cannes.com/fr/archives/ficheFilm/id/16/year/1992.html,1992,LE RETOUR DE CASANOVA,En Compétition,Longs Métrages,,Edouard NIERMANS,,1,FRANCE,FRANCE,,,,,Gérard Depardieu,France,1,0,,98.00 minutes,,,,67,"4,1",541
fc1175,http://www.festival-cannes.com/fr/archives/ficheFilm/id/8/year/1992.html,1992,IL LADRO DI BAMBINI,En Compétition,Longs Métrages,,Gianni AMELIO,,1,"ITALIE, FRANCE",ITALIE, FRANCE,,,,Gérard Depardieu,France,0,0,"Grand Prix du Jury, 1992",110.00 minutes,,,,32,"8,1",1651
fc1176,http://www.festival-cannes.com/fr/archives/ficheFilm/id/18/year/1992.html,1992,SIMPLE MEN,En Compétition,Longs Métrages,,Hal HARTLEY,,1,"ROYAUME-UNI, ÉTATS-UNIS",ROYAUME-UNI, ÉTATS-UNIS,,,,Gérard Depardieu,France,0,0,,104.00 minutes,,,,132,"7,1",1256
fc1177,http://www.festival-cannes.com/fr/archives/ficheFilm/id/9/year/1992.html,1992,LEOLO,En Compétition,Longs Métrages,,Jean-Claude LAUZON,,1,"CANADA, FRANCE",CANADA, FRANCE,,,,Gérard Depardieu,France,0,0,,105.00 minutes,,,,114,"6,4",858
fc1178,http://www.festival-cannes.com/fr/archives/ficheFilm/id/2/year/1992.html,1992,AU PAYS DES JULIETS,En Compétition,Longs Métrages,,Mehdi CHAREF,,1,FRANCE,FRANCE,,,,,Gérard Depardieu,France,1,0,,95.00 minutes,,,,2,0,502
fc1179,http://www.festival-cannes.com/fr/archives/ficheFilm/id/3/year/1992.html,1992,BASIC INSTINCT,En Compétition,Longs Métrages,,Paul VERHOEVEN,,1,ÉTATS-UNIS,ÉTATS-UNIS,,,,,Gérard Depardieu,France,0,0,,128.00 minutes,,,,10 993,"6,6",953
