"I","P","Heure De Collecte","Url Source","Titre","Competiton","Type","Realise Par","Pays","Awards","Duree","Premier Film","Categorie4","Annee"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3667/year/1956.html","IL FERROVIERE (LE CHEMINOT)","En Compétition","Longs Métrages","Pietro GERMI","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3493/year/1958.html","L'UOMO DI PAGLIA (L'HOMME DE PAILLE)","En Compétition","Longs Métrages","Pietro GERMI","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3186/year/1962.html","DIVORZIO ALL'ITALIANA (DIVORCE A L'ITALIENNE)","En Compétition","Longs Métrages","Pietro GERMI","ITALIE","Prix de la meilleure comédie, 1962","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2954/year/1964.html","SEDOTTA E ABBANDONATA (SEDUITE ET ABANDONNEE)","En Compétition","Longs Métrages","Pietro GERMI","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2837/year/1966.html","SIGNORE E SIGNORI (CES MESSIEURS DAMES)","En Compétition","Longs Métrages","Pietro GERMI","ITALIE","Grand Prix du XXème Anniversaire du Festival International du Film Ex-aequo, 1966","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2786/year/1967.html","L'IMMORALE (BEAUCOUP TROP POUR UN SEUL HOMME)","En Compétition","Longs Métrages","Pietro GERMI","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1728/year/1981.html","TULIPAA (COEUR DE FEU)","En Compétition","Longs Métrages","Pirjo HONKASALO Pekka LEHTO","FINLANDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3157/year/1962.html","IN THE STEPS OF BUDDHA (SUR LES PAS DU BOUDDHA)","En Compétition","Longs Métrages","Pragnasoma HETTIARACHI","SRI LANKA","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3737/year/1955.html","BOOT POLISH (LE PETIT CIREUR)","En Compétition","Longs Métrages","Prakash ARORA","INDE","Mention à deux enfants, 1955","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4070/year/1951.html","MAD WEDNESDAY (OH! QUEL MERCREDI)","En Compétition","Longs Métrages","Preston STURGES","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/73/year/1991.html","BIX","En Compétition","Longs Métrages","Pupi AVATI","ITALIE","","111.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2564/year/1993.html","MAGNIFICAT","En Compétition","Longs Métrages","Pupi AVATI","ITALIE","","100.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4084897/year/2003.html","IL CUORE ALTROVE (LE COEUR AILLEURS)","En Compétition","Longs Métrages","Pupi AVATI","ITALIE","","106.00 minutes","","","2002"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2978/year/1994.html","PULP FICTION","En Compétition","Longs Métrages","Quentin TARANTINO","ÉTATS-UNIS","Palme d'or, 1994","149.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4432013/year/2007.html","DEATH PROOF (BOULEVARD DE LA MORT - UN FILM GRINDHOUSE)","En Compétition","Longs Métrages","Quentin TARANTINO","ÉTATS-UNIS","","127.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/10893504/year/2009.html","INGLOURIOUS BASTERDS","En Compétition","Longs Métrages","Quentin TARANTINO","ALLEMAGNE, ÉTATS-UNIS","Prix d'interprétation masculine, 2009","148.00 minutes","","","2009"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2664/year/1968.html","DAS SCHLOSS (LE CHATEAU)","En Compétition","Longs Métrages","R. NOLTE","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4352781/year/2006.html","INDIGENES","En Compétition","Longs Métrages","Rachid BOUCHAREB","FRANCE, MAROC, ALGÉRIE, BELGIQUE","Prix d'interprétation masculine Ex-aequo, 2006","125.00 minutes","","","2006"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11022877/year/2010.html","HORS LA LOI","En Compétition","Longs Métrages","Rachid BOUCHAREB","FRANCE, ALGÉRIE, BELGIQUE, TUNISIE, ITALIE","","137.00 minutes","","","2010"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11169458/year/2011.html","LA SOURCE DES FEMMES","En Compétition","Longs Métrages","Radu MIHAILEANU","FRANCE, MAROC, BELGIQUE, ITALIE","","136.00 minutes","","","2010"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2534/year/1969.html","FLASHBACK","En Compétition","Longs Métrages","Raffaele ANDREASSI","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2216/year/1974.html","ANGST ESSEN SEELE AUF (TOUS LES ""AUTRES"" S'APPELLENT ALI)","En Compétition","Longs Métrages","Rainer Werner FASSBINDER","ALLEMAGNE","Prix de la Critique Internationale - F.I.P.R.E.S.C.I., 1974","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1954/year/1978.html","DESPAIR","En Compétition","Longs Métrages","Rainer Werner FASSBINDER","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3920/year/1953.html","AWARA (LE VAGABOND)","En Compétition","Longs Métrages","Raj KAPOOR","INDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4007/year/1952.html","AMAR BHOOPALI (LE CHANT IMMORTEL)","En Compétition","Longs Métrages","Rajaram Vankudre SHANTARAM","INDE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3548/year/1957.html","GOTOMA THE BUDDHA","En Compétition","Longs Métrages","Rajbans KHANNA","INDE","Mention exceptionnelle Unanimité, 1957","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1986/year/1978.html","BRAVO MAESTRO","En Compétition","Longs Métrages","Rajko GRLIC","","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4067/year/1951.html","LA VIRGEN GITANA (LA GITANE DE GRENADE)","En Compétition","Longs Métrages","Ramón TORRADO","ESPAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4066/year/1951.html","RUMBO","En Compétition","Longs Métrages","Ramón TORRADO","ESPAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3293/year/1960.html","PARVI UROK (LA PREMIERE LECON)","En Compétition","Longs Métrages","Rangel VALTCHANOV","BULGARIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2471/year/1970.html","HOA-BINH","En Compétition","Longs Métrages","Raoul COUTARD","FRANCE","Prix de la première oeuvre, 1970","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2577/year/1993.html","L'HOMME SUR LES QUAIS","En Compétition","Longs Métrages","Raoul PECK","HAÏTI, FRANCE, CANADA, ALLEMAGNE","","105.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/14/year/1992.html","DARK AT NOON (L'OEIL QUI MENT)","En Compétition","Longs Métrages","Raoul RUIZ","CHILI, FRANCE","","100.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4683/year/1996.html","TROIS VIES ET UNE SEULE MORT","En Compétition","Longs Métrages","Raoul RUIZ","FRANCE, PORTUGAL","","123.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/5315/year/1999.html","LE TEMPS RETROUVE","En Compétition","Longs Métrages","Raoul RUIZ","FRANCE, ITALIE","","158.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4081395/year/2003.html","CE JOUR-LA","En Compétition","Longs Métrages","Raoul RUIZ","SUISSE, FRANCE","","105.00 minutes","","","2003"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4409597/year/2007.html","TEHILIM","En Compétition","Longs Métrages","Raphaël NADJARI","ISRAËL, FRANCE","","96.00 minutes","","","2007"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/798/year/1986.html","POBRE MARIPOSA (PAUVRE PAPILLON)","En Compétition","Longs Métrages","Raul DE LA TORRE","ARGENTINE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/930/year/1985.html","BLISS","En Compétition","Longs Métrages","Ray LAWRENCE","AUSTRALIE","","","1","er film",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/156/year/1990.html","LA CAPTIVE DU DESERT","En Compétition","Longs Métrages","Raymond DEPARDON","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3172/year/1962.html","LES AMANTS DE TERUEL","En Compétition","Longs Métrages","Raymond ROULEAU","FRANCE","Grand Prix de la Commission Supérieure Technique du cinéma français, 1962","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4018/year/1952.html","DUE SOLDI DI SPERANZA (DEUX SOUS D'ESPOIR)","En Compétition","Longs Métrages","Renato CASTELLANI","ITALIE","Grand Prix Ex-aequo, 1952","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/430/year/1987.html","SHINRAN: SHIROI MICHI (SHINRAN OU LA VOIX IMMACULEE)","En Compétition","Longs Métrages","Rentaro MIKUNI","JAPON","Prix du Jury Ex-aequo, 1987","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4295/year/1946.html","LA BATAILLE DU RAIL","En Compétition","Longs Métrages","René CLEMENT","FRANCE","Grand Prix International de la mise en scène, 1946;Prix du Jury International, 1946","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4294/year/1946.html","LE PERE TRANQUILLE","En Compétition","Longs Métrages","René CLEMENT","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4234/year/1947.html","LES MAUDITS","En Compétition","Longs Métrages","René CLEMENT","FRANCE","Grand Prix - films d'aventures et policiers, 1947","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4182/year/1949.html","LE MURA DI MALAPAGA (AU-DELA DES GRILLES)","En Compétition","Longs Métrages","René CLEMENT","ITALIE","Prix d'interprétation féminine, 1949;Prix de la mise en scène, 1949","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3817/year/1954.html","KNAVE OF HEARTS (MONSIEUR RIPOIS)","En Compétition","Longs Métrages","René CLEMENT","ROYAUME-UNI","Prix spécial du Jury, 1954","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3262/year/1961.html","CHE GIOIA VIVERE (QUELLE JOIE DE VIVRE)","En Compétition","Longs Métrages","René CLEMENT","ITALIE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2022/year/1977.html","LA COMMUNION SOLENNELLE","En Compétition","Longs Métrages","René FERET","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2288/year/1973.html","LA PLANETE SAUVAGE","En Compétition","Longs Métrages","René LALOUX","FRANCE","Prix spécial, 1973","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3225/year/1961.html","EL CENTROFORWARD MURIO AL AMANECER (L'AVANT CENTRE EST MORT A L'AUBE)","En Compétition","Longs Métrages","René MUJICA","ARGENTINE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2864/year/1965.html","EL RENIDERO (L'AMPHITHEATRE)","En Compétition","Longs Métrages","René MUJICA","ARGENTINE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2108/year/1976.html","PASCUAL DUARTE","En Compétition","Longs Métrages","Ricardo FRANCO","ESPAGNE","Prix d'interprétation masculine, 1976","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1959/year/1978.html","LOS RESTOS DEL NAUFRAGIO (LES EPAVES DU NAUFRAGE)","En Compétition","Longs Métrages","Ricardo FRANCO","ESPAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3809/year/1954.html","SANGRE Y LUCES (SANG ET LUMIERES)","En Compétition","Longs Métrages","Ricardo MUÑOZ-SUAY Georges ROUQUIER","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3468/year/1958.html","THE BROTHERS KARAMAZOV (LES FRERES KARAMAZOV)","En Compétition","Longs Métrages","Richard BROOKS","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3423/year/1959.html","COMPULSION (LE GENIE DU MAL)","En Compétition","Longs Métrages","Richard FLEISCHER","ÉTATS-UNIS","Prix d'interprétation masculine, 1959","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4359806/year/2006.html","SOUTHLAND TALES","En Compétition","Longs Métrages","Richard KELLY","ÉTATS-UNIS","","160.00 minutes","","","2006"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2888/year/1965.html","THE KNACK... AND HOW TO GET IT (THE KNACK... ET COMMENT L'AVOIR)","En Compétition","Longs Métrages","Richard LESTER","ROYAUME-UNI","Mention spéciale de la Commission Supérieure Technique, 1965;Grand Prix, 1965","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2671/year/1968.html","PETULIA","En Compétition","Longs Métrages","Richard LESTER","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4360399/year/2006.html","FAST FOOD NATION","En Compétition","Longs Métrages","Richard LINKLATER","ROYAUME-UNI, ÉTATS-UNIS","","116.00 minutes","","","2006"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3800/year/1954.html","KNIGHTS OF THE ROUND TABLE (LES CHEVALIERS DE LA TABLE RONDE)","En Compétition","Longs Métrages","Richard THORPE","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2582/year/1993.html","LA SCORTA (L'ESCORTE)","En Compétition","Longs Métrages","Ricky TOGNAZZI","ITALIE","","92.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2024/year/1977.html","THE DUELLISTS","En Compétition","Longs Métrages","Ridley SCOTT","ROYAUME-UNI","Prix du Jury à la première oeuvre Unanimité, 1977","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3582/year/1956.html","MEEUWEN STERVEN IN DE HAVEN (LES MOUETTES MEURENT AU PORT)","En Compétition","Longs Métrages","Rik KUYPERS Ivo MICHIELS Roland VERHAVERT","BELGIQUE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2976/year/1994.html","NEAK SRE (LES GENS DE LA RIZIERE)","En Compétition","Longs Métrages","Rithy PANH","CAMBODGE","","125.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3169469/year/2002.html","MARIE-JO ET SES DEUX AMOURS","En Compétition","Longs Métrages","Robert","FRANCE","","124.00 minutes","","","2002"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3105/year/1963.html","WHAT EVER HAPPENED TO BABY JANE? (QU'EST-IL ARRIVE A BABY JANE?)","En Compétition","Longs Métrages","Robert ALDRICH","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2461/year/1970.html","M.A.S.H.","En Compétition","Longs Métrages","Robert ALTMAN","ÉTATS-UNIS","Grand Prix International du Festival, 1970","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2354/year/1972.html","IMAGES","En Compétition","Longs Métrages","Robert ALTMAN","IRLANDE","Prix d'interprétation féminine, 1972","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2231/year/1974.html","THIEVES LIKE US (NOUS SOMMES TOUS DES VOLEURS)","En Compétition","Longs Métrages","Robert ALTMAN","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2019/year/1977.html","3 WOMEN (3 FEMMES)","En Compétition","Longs Métrages","Robert ALTMAN","ÉTATS-UNIS","Prix d'interprétation féminine Ex-aequo, 1977","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/802/year/1986.html","FOOL FOR LOVE","En Compétition","Longs Métrages","Robert ALTMAN","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/15/year/1992.html","THE PLAYER","En Compétition","Longs Métrages","Robert ALTMAN","ÉTATS-UNIS","Prix de la mise en scène, 1992;Prix d'interprétation masculine, 1992","124.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4688/year/1996.html","KANSAS CITY","En Compétition","Longs Métrages","Robert ALTMAN","ÉTATS-UNIS, FRANCE","","115.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/410/year/1987.html","ARIA","En Compétition","Longs Métrages","Robert ALTMAN Bruce BERESFORD Bill BRYDEN Jean-Luc GODARD Derek JARMAN Franc RODDAM Nicolas ROEG Ken RUSSELL Charles STURRIDGE Julien TEMPLE","ROYAUME-UNI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3541/year/1957.html","UN CONDAMNE A MORT S'EST ECHAPPE","En Compétition","Longs Métrages","Robert BRESSON","FRANCE","Prix du meilleur metteur en scène Unanimité, 1957","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3173/year/1962.html","PROCES DE JEANNE D'ARC","En Compétition","Longs Métrages","Robert BRESSON","FRANCE","Prix spécial du Jury Ex-aequo, 1962","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2775/year/1967.html","MOUCHETTE","En Compétition","Longs Métrages","Robert BRESSON","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1429/year/1983.html","L'ARGENT","En Compétition","Longs Métrages","Robert BRESSON","FRANCE","Grand Prix du cinéma de creation Ex-aequo, 1983","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3802/year/1954.html","BENEATH THE 12 - MILE REEF (TEMPETE SOUS LA MER)","En Compétition","Longs Métrages","Robert D. WEBB","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3113/year/1963.html","LA CAGE","En Compétition","Longs Métrages","Robert DARENE","GABON","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2476/year/1970.html","BUTTERCUP CHAIN (PAR UN LIEN DE BOUTONS D'OR)","En Compétition","Longs Métrages","Robert Ellis MILLER","ROYAUME-UNI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1573/year/1982.html","A TOUTE ALLURE","En Compétition","Longs Métrages","Robert KRAMER","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2584/year/1993.html","SPLITTING HEIRS (GRANDEUR ET DESCENDANCE)","En Compétition","Longs Métrages","Robert M. YOUNG","ROYAUME-UNI, ÉTATS-UNIS","","87.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3104/year/1963.html","TO KILL A MOCKINGBIRD (DU SILENCE ET DES OMBRES)","En Compétition","Longs Métrages","Robert MULLIGAN","ÉTATS-UNIS","Prix Gary Cooper Unanimité, 1963","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2228/year/1974.html","THE NICKEL RIDE","En Compétition","Longs Métrages","Robert MULLIGAN","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3808/year/1954.html","LE GRAND JEU","En Compétition","Longs Métrages","Robert SIODMAK","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2229/year/1974.html","THE NINE LIVES OF FRITZ THE CAT (LES NEUFS VIES DE FRITZ LE CHAT)","En Compétition","Longs Métrages","Robert TAYLOR","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4157/year/1949.html","THE SET UP (NOUS AVONS GAGNE CE SOIR?)","En Compétition","Longs Métrages","Robert WISE","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4903/year/1998.html","LA VITA E BELLA (LA VIE EST BELLE)","En Compétition","Longs Métrages","Roberto BENIGNI","ITALIE","Grand Prix, 1998","114.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3937/year/1953.html","LAS TRES PERFECTAS CASADAS","En Compétition","Longs Métrages","Roberto CAVALDÓN","MEXIQUE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3291/year/1960.html","CIDADE AMEACADA (LA VILLE MENACEE)","En Compétition","Longs Métrages","Roberto FARIA","BRÉSIL","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3849/year/1954.html","EL NINO Y LA NIEBLA (L'ENFANT ET LE BROUILLARD)","En Compétition","Longs Métrages","Roberto GAVALDÓN","MEXIQUE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3676/year/1956.html","LA ESCONDIDA","En Compétition","Longs Métrages","Roberto GAVALDÓN","MEXIQUE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3323/year/1960.html","MACARIO","En Compétition","Longs Métrages","Roberto GAVALDÓN","MEXIQUE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4322/year/1946.html","ROMA CITTA APERTA (ROME VILLE OUVERTE)","En Compétition","Longs Métrages","Roberto ROSSELLINI","ITALIE","Grand Prix, 1946","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2815/year/1966.html","A HORA E VEZ DE AUGUSTO MATRAGA (MATRAGA)","En Compétition","Longs Métrages","Roberto SANTOS","BRÉSIL","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2179/year/1975.html","CE CHER VICTOR","En Compétition","Longs Métrages","Robin DAVIS","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/1172/year/1984.html","THE BOUNTY","En Compétition","Longs Métrages","Roger DONALDSON","ÉTATS-UNIS","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2578/year/1993.html","LOUIS, ENFANT ROI","En Compétition","Longs Métrages","Roger PLANCHON","FRANCE","","160.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/833/year/1986.html","THE MISSION","En Compétition","Longs Métrages","Roland JOFFE","ROYAUME-UNI","Prix de la Commission Supérieure Technique, 1986;Palme d'or, 1986","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4697/year/1996.html","THE QUIET ROOM (LA CHAMBRE TRANQUILLE)","En Compétition","Longs Métrages","Rolf DE HEER","AUSTRALIE","","93.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/4897/year/1998.html","DANCE ME TO MY SONG","En Compétition","Longs Métrages","Rolf DE HEER","AUSTRALIE","","102.00 minutes","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3962/year/1952.html","DAS LETZTE REZEPT (LA DERNIERE ORDONNANCE)","En Compétition","Longs Métrages","Rolf HANSEN","ALLEMAGNE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3407/year/1959.html","DIE HALBZARTE (EVA OU LES CARNETS SECRETS D'UNE JEUNE FILLE)","En Compétition","Longs Métrages","Rolf THIELE","AUTRICHE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2115/year/1976.html","LE LOCATAIRE","En Compétition","Longs Métrages","Roman POLANSKI","FRANCE","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3152981/year/2002.html","THE PIANIST","En Compétition","Longs Métrages","Roman POLANSKI","POLOGNE, FRANCE, ALLEMAGNE, ROYAUME-UNI","Palme d'or, 2002","148.00 minutes","","","2002"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/11409865/year/2013.html","LA VENUS A LA FOURRURE","En Compétition","Longs Métrages","Roman POLANSKI","FRANCE","","96.00 minutes","","","2013"
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/3650/year/1956.html","THE MAN WHO NEVER WAS (L'HOMME QUI N'A JAMAIS EXISTE)","En Compétition","Longs Métrages","Ronald NEAME","ROYAUME-UNI","","","","",""
"","","15/4/2015 17:13:42","http://www.festival-cannes.com/fr/archives/ficheFilm/id/2529/year/1969.html","THE PRIME OF MISS JEAN BRODIE (LES BELLES ANNEES DE MISS JEAN BRODIE)","En Compétition","Longs Métrages","Ronald NEAME","ROYAUME-UNI","","","","",""
